-1.51026,-178.79306
-1.77695,-178.57963
-1.68773,-178.61598
-1.33073,-178.9137
-1.21628,-178.91259
-1.44645,-179.02942
-1.55734,-178.91702
-1.45949,-178.61171
-1.26515,-178.74781
-1.21133,-178.80166
-1.4952,-178.97783
-1.62301,-178.6796
-1.45656,-178.67282
-1.33474,-178.85233
-1.33344,-178.96945
-1.50575,-178.91259
-1.3373,-178.55926
-1.3941,-178.73498
-1.6069,-178.92251
-1.3293,-178.74142
-1.50879,-178.91036
-1.51182,-178.84997
-1.62315,-178.91148
-1.44944,-179.20137
-1.55418,-178.86166
-1.2742,-178.97051
-1.21608,-178.50724
-1.62466,-178.67825
-1.44348,-178.91592
-1.49808,-178.74526
-1.49794,-178.51481
-1.5698,-178.6174
-1.51804,-178.962
-1.62473,-178.7943
-1.72331,-178.86397
-1.61016,-178.97783
-1.45059,-178.56221
-1.56994,-178.84997
-1.46254,-178.72584
-1.90143,-179.20627
-1.73536,-178.68229
-1.32387,-178.57387
-1.21369,-178.62584
-1.32671,-178.91702
-1.55112,-178.97887
-1.57313,-178.84761
-1.56515,-178.79553
-1.28184,-178.67282
-1.28197,-178.96414
-1.32131,-178.74907
-1.61495,-178.85934
-1.61957,-178.45093
-1.67409,-178.56952
-1.27929,-178.79182
-1.37739,-178.80773
-1.45666,-178.8476
-1.44052,-178.80288
-1.68265,-178.67825
-1.26766,-178.68764
-1.50885,-179.02643
-1.66067,-178.5238
-1.54945,-178.75034
-1.45518,-178.84879
-1.21509,-179.02942
-1.33199,-178.73885
-1.32115,-178.46189
-1.44913,-178.56367
-1.3443,-178.90248
-1.80238,-178.84997
-1.842,-179.20709
-1.38147,-178.68898
-1.44332,-178.62724
-1.27655,-178.50419
-1.45082,-178.96839
-1.55727,-178.80166
-1.27415,-178.85467
-1.28184,-178.67282
-1.39822,-178.49805
-1.27281,-178.74014
-1.43913,-178.91922
-1.61333,-178.8605
-1.62799,-178.73368
-1.74949,-178.67145
-1.55583,-179.03338
-1.55731,-178.85934
-1.50271,-178.91481
-1.51487,-178.78934
-1.27942,-179.08258
-1.55427,-179.03436
-1.54937,-178.63557
-1.44471,-178.51028
-1.51161,-178.50113
-1.6248,-178.91036
-1.39275,-178.85233
-1.3254,-178.97575
-1.56048,-178.91481
-1.33587,-178.44459
-1.56527,-179.02743
-1.38851,-178.79799
-1.55424,-178.97679
-1.43901,-178.68898
-1.44035,-178.51481
-1.44627,-178.68229
-1.5041,-178.68229
-1.49971,-178.97471
-1.50265,-178.79922
-1.51165,-178.55926
-1.67417,-178.68497
-1.84155,-178.51632
-1.73191,-178.74271
-1.68435,-178.67689
-1.79132,-178.62585
-1.61658,-178.85818
-1.38854,-178.85584
-1.21623,-178.79676
-1.39981,-178.78809
-1.85856,-178.79306
-1.68285,-179.02643
-1.67773,-178.97156
-1.32933,-178.79922
-1.78748,-178.34033
-1.67586,-178.68363
-1.5087,-178.73627
-1.44496,-178.97261
-1.55739,-179.03239
-1.50113,-178.80044
-1.16426,-178.907
-1.39978,-178.72977
-1.66099,-179.03926
-1.60526,-178.86627
-1.38991,-178.79676
-1.34558,-178.72584
-1.56666,-178.67825
-1.6675,-178.74781
-1.27025,-178.7427
-1.28059,-178.79058
-1.62476,-178.85233
-1.80605,-178.84761
-1.73042,-179.20546
-1.44046,-178.68764
-1.5601,-178.33695
-1.51626,-178.55482
-1.39134,-178.8535
-1.61185,-179.14951
-1.85871,-179.02543
-1.61473,-178.51331
-1.34274,-178.55333
-1.33477,-178.91036
-1.7987,-178.7943
-1.61661,-178.91592
-1.51035,-178.96733
-1.50859,-178.56221
-1.51008,-178.50266
-1.66426,-178.92251
-1.50262,-178.74142
-1.80405,-178.61598
-1.27407,-178.68094
-1.6248,-178.91036
-1.84748,-179.0314
-1.67773,-178.97156
-1.49651,-178.63142
-1.39094,-178.21598
-1.32399,-178.8041
-1.38151,-178.74653
-1.50113,-178.80044
-1.57147,-178.73238
-1.66733,-178.51782
-1.5012,-178.91592
-1.15478,-178.68497
-1.49069,-178.9236
-1.56646,-178.38817
-1.34435,-179.01938
-1.46122,-179.07783
-1.16777,-178.78684
-1.6118,-179.03436
-1.15456,-178.28093
-1.21349,-178.27918
-1.55734,-178.91702
-1.73899,-178.8535
-1.67104,-179.09101
-1.39266,-178.67825
-1.32927,-178.68363
-1.38292,-178.80288
-1.4507,-178.73627
-1.67619,-179.31945
-1.5715,-178.79058
-1.33199,-178.73885
-1.49647,-178.57387
-1.61326,-178.74526
-1.49508,-178.74781
-1.50096,-178.51179
-1.56031,-178.62585
-1.49966,-178.85934
-1.67421,-178.74271
-1.62644,-178.90924
-1.62644,-178.90924
-1.39842,-178.8476
-1.50866,-178.67825
-1.32264,-178.74781
-1.5636,-178.85468
-1.46247,-178.60885
-1.62971,-178.84879
-1.32939,-178.91481
-1.20773,-178.92032
-1.44481,-178.68363
-1.67925,-178.68095
-1.8004,-178.61882
-1.61981,-178.79799
-1.56048,-178.91481
-1.15359,-178.62864
-1.72311,-178.57676
-1.62453,-178.50419
-1.269,-178.80166
-1.56205,-178.9137
-1.67245,-178.62864
-1.68109,-178.91148
-1.40263,-178.72715
-1.38719,-178.97261
-1.4891,-178.75287
-1.32523,-178.63003
-1.39272,-178.7943
-1.80969,-178.78685
-1.78436,-178.97679
-1.32671,-178.91702
-1.21617,-178.68094
-1.61794,-178.4525
-1.4418,-178.5133
-1.49969,-178.91702
-1.56041,-178.79922
-1.68256,-178.56221
-1.56034,-178.68363
-1.50394,-178.45092
-1.67088,-178.80288
-1.49812,-178.80288
-1.5042,-178.85584
-1.57467,-178.72977
-1.5715,-178.79058
-1.43632,-179.09378
-1.61485,-178.68631
-1.38023,-178.97783
-1.56202,-178.85585
-1.78763,-178.51331
-1.73365,-178.74143
-1.38141,-178.57387
-1.95694,-179.03436
-1.56666,-178.67825
-1.27278,-178.68229
-1.44203,-178.91702
-1.96472,-178.85702
-1.62297,-178.62164
-1.45938,-178.4366
-1.90894,-178.9137
-1.33889,-179.02342
-1.44786,-178.91259
-1.61651,-178.74271
-1.34271,-178.49496
-1.21995,-178.85115
-1.4478,-178.79676
-1.73031,-178.97471
-1.73195,-178.80044
-1.51483,-178.73108
-1.45512,-178.73238
-1.33748,-178.90812
-1.66927,-178.91923
-1.67594,-178.79922
-1.33862,-178.49959
-1.38978,-178.56514
-1.67921,-178.62304
-1.66423,-178.86512
-1.57611,-178.49497
-1.28056,-178.73238
-1.84173,-178.74654
-1.73191,-178.74271
-1.38445,-179.09008
-1.2818,-178.61456
-1.9704,-178.50572
-2.22554,-178.01458
-1.73895,-178.79553
-1.51032,-178.90924
-1.67413,-178.62724
-1.96252,-178.56952
-1.73519,-178.45093
-1.55571,-178.80288
-1.39427,-179.08353
-1.80242,-178.90812
-1.79874,-178.85233
-1.61803,-178.56806
-1.61492,-178.80166
-1.50406,-178.62444
-1.62309,-178.79553
-1.78784,-178.80166
-1.62293,-178.56368
-1.72686,-179.03436
-1.61473,-178.51331
-1.56504,-178.62164
-1.61631,-178.45407
-1.3402,-178.90587
-1.38859,-178.97156
-1.56346,-178.62304
-1.74071,-178.7943
-1.39687,-178.61598
-1.50873,-178.7943
-1.27422,-179.02842
-1.3281,-179.0314
-1.7424,-178.6769
-1.97234,-178.44618
-1.91268,-178.73757
-1.62318,-178.96945
-1.32538,-178.91812
-1.44039,-178.57242
-1.33178,-178.39145
-1.72638,-178.34369
-1.73917,-179.20137
-1.84169,-178.68898
-2.14871,-178.79307
-1.44762,-178.50724
-1.61818,-178.79922
-1.32266,-178.80531
-1.68098,-178.73756
-1.56521,-178.91148
-1.8114,-178.61028
-1.79145,-178.79922
-1.43763,-178.80531
-1.50107,-178.68497
-1.49936,-178.39798
-1.8003,-178.50266
-1.38848,-178.74014
-1.62145,-178.79676
-1.38994,-178.85467
-1.55411,-178.74654
-1.85651,-178.56221
-1.62145,-178.79676
-1.78964,-178.80044
-1.20776,-178.97783
-1.27658,-178.56221
-1.67925,-178.68095
-1.84354,-178.68765
-1.38437,-178.91702
-1.73017,-178.74399
-1.73353,-178.56806
-1.79517,-178.97051
-1.49818,-178.91812
-1.09494,-178.91812
-1.62305,-178.73756
-1.39971,-178.61313
-1.51172,-178.67554
-1.33465,-178.67825
-1.83984,-178.69031
-1.77873,-178.5782
-1.79141,-178.74143
-1.62486,-179.02643
-1.72503,-178.86282
-1.72507,-178.92032
-1.78608,-178.8605
-1.55717,-178.62864
-1.51169,-178.6174
-1.74235,-178.61881
-1.49976,-179.09008
-1.50423,-178.9137
-1.33617,-179.02543
-1.28053,-178.67418
-1.67237,-178.51331
-1.43475,-178.80773
-1.84382,-179.14864
-1.97459,-178.73498
-1.80238,-178.84997
-1.79317,-178.68229
-1.88991,-178.98198
-1.79853,-178.56221
-1.67249,-178.68631
-1.72302,-178.46189
-1.2663,-178.51632
-1.15255,-178.91812
-1.45217,-178.73498
-1.40123,-178.78684
-1.22614,-178.78684
-0.584643,-179.42859
-0.796882,-178.02053
-1.56059,-179.14602
-1.10816,-178.55482
-1.11864,-179.12998
-1.40561,-178.95878
-1.73528,-178.5666
-2.26713,-178.90813
-2.50423,-178.67282
-2.77864,-179.37598
-2.81907,-178.9768
-2.82488,-179.14778
-2.60474,-178.73886
-2.51444,-178.66735
-2.36358,-178.39799
-2.46687,-178.92252
-2.41677,-178.86167
-2.45384,-179.01939
-2.54062,-178.949
-3.14673,-178.55484
-3.63705,-178.85703
-3.3867,-178.96095
-3.43823,-179.25476
-3.71314,-178.735
-4.36218,-178.67285
-4.40253,-178.86745
-4.89384,-179.07882
-4.93202,-179.25709
-4.95691,-179.13632
-5.06844,-178.68502
-5.27684,-178.92037
-5.80218,-179.60977
-6.29494,-178.91154
-6.42309,-179.31597
-6.56656,-179.54218
-5.59975,180.01326
-4.28044,-179.53678
-4.50146,-179.07595
-5.23406,-178.28274
-5.99313,-178.90367
-6.58623,-179.18636
-7.18304,-179.48493
-7.94045,-179.13188
-8.66117,-178.78322
-9.06506,-179.19817
-9.20915,-179.14788
-9.52934,-179.60278
-10.0251,-179.48335
-10.217,-179.54126
-10.4562,-179.77701
-10.7581,-179.72067
-11.7174,-179.83681
-11.927,-179.31182
-12.6783,-179.66182
-12.6839,-179.66325
-12.775,-179.72336
-12.709,-179.77944
-12.3114,-179.42633
-12.5797,-179.71736
-12.1656,179.95302
-11.8919,179.40707
-12.422,180.01326
-13.6601,-179.77631
-13.8433,-179.89564
-14.6544,-179.36969
-15.0021,179.95445
-15.4671,180.01326
-15.8056,-179.30835
-15.649,-179.36442
-15.4156,-179.77755
-15.2958,179.95481
-15.1206,179.83537
-15.076,-179.95415
-14.9096,179.53294
-14.6655,180.01326
-15.3757,-179.65933
-15.8913,-179.59822
-15.9604,-179.12302
-15.3911,-179.17714
-15.4527,180.01326
-15.1348,-179.41971
-15.356,-179.47907
-15.2562,180.01326
-14.8583,-179.65712
-14.6704,179.59341
-14.6853,179.71305
-15.0933,180.01326
-15.1342,-179.95322
-14.6412,-179.65414
-14.8471,-179.77509
-15.0846,180.01326
-15.1395,-179.47684
-14.6905,-179.52887
-14.595,-179.59733
-15.6434,-179.89267
-15.1368,-179.71982
-15.2006,-179.53989
-14.8643,-179.29505
-14.6439,-179.89305
-14.8652,179.71399
-14.816,180.01326
-15.0739,179.95347
-14.806,-179.65564
-14.8845,-179.83556
-15.0653,-179.89467
-14.9068,-179.89552
-14.9027,179.77509
-15.1845,179.83181
-14.8653,179.77385
-15.2106,179.71493
-14.7565,179.95315
-14.1913,-179.17183
-14.9399,179.83276
-14.9319,179.47628
-14.888,179.8943
-15.011,179.65188
-14.5707,-179.77409
-15.0883,-179.4746
-14.9682,-179.24166
-15.125,-179.77509
-14.8111,-179.65968
-14.7616,179.34654
-14.3567,179.58026
-14.1369,179.46542
-14.5774,179.71051
-14.5683,-179.656
-14.9733,-179.83445
-15.2757,-179.47796
-15.3885,-179.89293
-15.0932,179.83295
-15.4155,180.01326
-14.8909,179.95258
-15.5065,-179.832
-15.4635,-179.83389
-15.6433,-179.77209
-15.9466,180.01326
-16.0277,180.01326
-16.2969,179.76612
-16.4398,-179.95291
-16.952,-179.535
-17.4032,180.01326
-17.7831,179.89282
-18.0622,179.45485
-17.7149,179.25891
-18.0428,179.51582
-18.8012,179.83049
-19.3127,-179.83356
-19.8819,-179.77037
-20.1743,179.88878
-20.5362,179.45373
-20.902,179.70443
-21.2311,179.70773
-21.6863,179.7678
-21.8028,179.76297
-21.6933,179.26242
-22.2419,179.32652
-22.1111,179.26895
-22.4788,179.63826
-22.8071,179.70145
-23.547,179.32207
-23.4342,179.32054
-24.2236,179.0058
-24.7278,179.38566
-25.097,179.63835
-25.4739,179.44784
-25.7266,179.19479
-25.7952,178.87128
-25.7942,179.2485
-26.0778,179.12207
-26.2599,179.56814
-26.6674,179.57111
-26.7409,179.13
-27.1237,179.05534
-27.3512,178.92646
-27.1962,179.06066
-27.5459,179.18952
-27.702,179.05647
-27.5365,179.11118
-27.2541,178.85477
-27.3841,178.65414
-27.3565,178.72321
-27.2536,178.98578
-27.4898,179.10709
-27.3289,178.98694
-27.3617,179.17275
-27.5394,179.23829
-27.6123,178.9167
-27.6455,179.16992
-27.5378,178.71886
-27.2802,179.0489
-27.2046,179.04781
-27.2054,179.17652
-26.9031,179.03233
-27.2915,179.03349
-27.4674,179.10401
-27.5625,179.04567
-27.5031,179.37535
-27.5401,179.36744
-27.3873,179.36743
-27.2645,179.23209
-27.2606,179.10604
-27.1562,179.04344
-27.1544,179.17651
-27.0064,179.23207
-27.3914,179.10297
-27.3873,179.04237
-27.4128,178.9117
-27.3621,179.2374
-27.4146,179.17085
-27.6475,179.10299
-27.5926,178.91048
-27.4947,178.90544
-27.316,178.96938
-27.547,179.03575
-27.516,179.04128
-27.4905,178.91047
-27.5452,179.10298
-27.154,179.11216
-27.4464,179.42671
-26.9761,178.9129
-27.1848,178.97293
-27.3381,178.84294
-27.2361,179.16988
-27.4169,179.23388
-27.5655,178.84695
-27.1803,179.37031
-27.2313,179.11115
-27.1824,179.23826
-27.2617,179.30043
-27.333,178.85086
-27.3926,179.29801
-27.3119,179.10605
-27.4714,179.09986
-27.2338,179.04235
-27.1802,178.9154
-27.39,179.16989
-27.3116,178.84426
-27.337,179.1718
-27.4154,179.30044
-27.3313,178.85348
-27.594,179.10505
-27.3631,179.10606
-27.2365,179.23475
-27.3642,179.30043
-27.1304,179.1091
-27.4685,179.29882
-27.3863,178.91295
-27.1594,179.36521
-27.3622,178.97648
-27.2871,179.10502
-27.4669,179.03907
-27.2049,178.72027
-27.1078,179.10397
-27.391,179.03796
-27.3907,179.29963
-27.2044,179.24261
-27.39,179.16989
-27.3387,179.16989
-27.4681,179.23388
-27.4475,179.22943
-27.3061,178.78768
-27.3959,179.22943
-27.5764,179.09778
-27.1553,179.11012
-27.4141,179.43135
-27.1002,179.05212
-27.6502,179.75316
-27.3328,179.04674
-27.3629,178.84427
-27.4962,178.83762
-27.2036,178.45828
-27.2571,179.04564
-27.2327,179.10911
-27.4408,179.10504
-27.4957,179.42805
-27.3093,178.97882
-27.4931,178.97296
-27.0497,179.11618
-27.3123,179.17084
-27.1021,178.98345
-27.207,178.97881
-27.4214,179.03239
-27.1049,179.49831
-27.4412,179.1699
-27.616,179.10813
-27.4118,178.78215
-27.1071,178.84158
-26.8219,178.97759
-27.3127,178.77653
-27.1837,179.2365
-27.4698,179.16702
-27.363,179.43135
-27.3631,179.10606
-27.5202,179.03686
-27.2314,178.91541
-27.2834,179.04455
-27.5931,178.97533
-27.3609,179.04346
-27.3114,179.04126
-27.3841,179.11116
-27.2065,179.11013
-27.337,179.1718
-27.2357,179.10501
-27.1848,179.16987
-27.4105,178.6526
-27.183,178.91043
-27.2882,179.03795
-27.2348,178.97529
-27.3135,179.10399
-27.2357,179.10501
-27.3089,179.17464
-27.3591,179.04565
-27.4674,179.10401
-27.0778,178.91539
-27.4689,179.03686
-27.3076,178.58782
-27.0505,178.91909
-27.2872,179.43068
-27.4114,178.97883
-27.337,179.1718
-27.2084,178.97646
-27.1843,179.10501
-27.4138,179.04127
-27.1028,178.91663
-27.3143,179.23387
-27.4896,178.58299
-27.2054,178.7849
-27.3126,178.97412
-27.3576,178.85218
-27.2065,179.11013
-27.3882,178.91045
-27.2353,178.84293
-27.2372,179.10295
-27.2084,178.97646
-27.2834,179.04455
-27.311,179.23739
-27.3119,179.43134
-27.3085,179.11014
-27.3106,179.17274
-27.2568,179.24088
-27.0761,178.85345
-27.1602,179.03682
-27.1579,178.90917
-27.2079,179.10809
-27.2298,179.11318
-27.0525,179.04562
-27.4698,179.16702
-27.1553,179.11012
-27.3387,178.90794
-27.2056,178.98114
-27.4694,179.10194
-27.3383,179.10502
-27.1566,178.91167
-27.2851,178.84559
-27.2575,179.11013
-27.3081,179.04564
-27.1058,179.17272
-27.1802,178.9154
-27.4705,178.9694
-27.2084,178.97646
-27.3631,179.10606
-27.3374,178.9753
-27.2895,179.23298
-27.4639,178.91171
-27.1033,178.98113
-27.3123,179.17084
-27.3586,178.98116
-27.4637,179.17276
-27.232,179.24001
-27.311,179.23739
-27.3143,178.97176
-27.2046,179.04781
-27.5202,179.03686
-27.3106,179.17274
-27.4654,178.84428
-27.4674,179.10401
-27.4166,178.90669
-27.5423,179.36598
-27.4118,178.78215
-27.2541,178.85477
-27.285,179.04236
-27.334,178.97999
-27.3139,179.16893
-27.3072,178.91666
-27.3098,179.04346
-27.4649,178.77936
-27.284,178.71589
-27.4965,179.16606
-27.3089,179.17464
-27.285,179.04236
-27.4624,178.97884
-27.3114,179.04126
-27.235,179.23651
-27.3881,179.1718
-27.2318,178.97998
-27.2582,178.78213
-27.1579,178.90917
-27.3649,179.104
-27.2871,179.10502
-27.1562,179.04344
-27.1037,179.04562
-27.3675,178.96939
-27.1802,179.11114
-27.1018,179.11417
-27.4388,179.10709
-27.2838,179.10912
-27.4171,178.97177
-27.3882,178.91045
-27.1321,179.17178
-27.4935,179.03797
-27.0794,178.97762
-27.3088,178.91418
-27.2603,178.84426
-27.1865,179.23297
-27.178,178.98461
-27.18,179.30602
-27.2115,179.23386
-27.0229,178.9892
-27.4128,178.9117
-27.4623,178.71738
-27.1561,179.23913
-26.9756,178.97995
-26.8992,178.91164
-26.6905,178.7202
-26.7133,178.53799
-27.2104,179.30042
-27.4091,178.91667
-27.3353,179.1737
-27.2807,179.11318
-27.2083,179.17273
-26.6169,179.23292
-26.927,178.90537
-27.0794,178.97762
-27.0232,179.18303
-27.2795,179.17934
-27.2044,179.24261
-26.9478,178.98574
-27.0002,178.78487
-26.8469,178.91412
-27.3077,179.24088
-27.7107,179.24265
-27.0941,178.87018
-27.1279,179.11317
-26.8933,178.66776
-26.8957,179.05425
-26.7162,179.32153
-26.8178,179.12511
-26.4364,178.99934
-26.2834,178.81456
-26.5137,179.129
-26.5122,178.93718
-26.0023,178.75007
-25.5445,178.94181
-25.3504,179.07608
-25.5279,179.57445
-25.0127,179.13564
-24.5757,179.19918
-24.1872,179.0124
-23.7536,179.26501
-23.1157,179.32582
-23.1237,179.38967
-21.8338,179.46276
-21.8535,179.08989
-21.5476,179.58324
-21.3743,179.76567
-20.6175,179.39426
-19.9246,179.64263
-19.5201,179.5285
-19.1993,179.95247
-18.6335,-179.95348
-18.8008,179.58681
-18.0178,179.95278
-16.9523,179.71434
-16.9213,179.71182
-16.4101,-179.95366
-15.7183,-179.77535
-14.8357,-179.83407
-14.4584,179.65451
-13.8671,179.77258
-13.1783,179.83443
-12.7563,-179.89429
-12.2118,-179.66073
-11.4687,-179.89587
-11.344,-179.42691
-11.1977,-179.89574
-10.6768,-179.54368
-10.1776,-179.72274
-9.33959,180.01326
-8.86511,-179.66285
-7.8537,-179.60651
-7.10261,-178.90143
-5.8562,-179.48438
-5.3929,-179.59721
-4.74436,-179.48491
-4.60888,-179.4286
-4.13482,-178.84644
-3.24685,-178.79431
-1.97275,-178.9684
-1.23007,-179.25165
-1.22499,-179.02141
-1.1655,-179.08069
-0.350731,-178.78559
-0.,-179.13718
0.582838,-179.25552
1.28463,-179.07879
1.97439,-178.50266
2.33466,-178.90362
3.25349,-178.84999
4.44316,-179.01738
5.46247,-179.06038
5.55065,-177.96152
5.86648,-178.54141
6.12683,-178.72459
7.32399,-178.3767
8.04344,-178.22711
9.14955,-178.75494
10.2898,-178.16004
10.5111,-178.28134
10.7041,-177.72991
11.298,-177.25379
11.7415,-177.47798
12.5841,-178.54472
13.3606,-178.32004
14.0631,-178.93259
14.06,-178.40597
14.4712,-178.384
14.6442,-178.49826
15.0948,-178.41918
14.8517,-178.38574
15.3086,-177.56847
15.7445,-177.84379
16.3899,-177.58007
17.261,-178.35632
17.4404,-178.40562
17.8645,-177.55154
17.8728,-177.64355
18.4007,-177.44799
18.6777,-177.69946
19.6187,-177.53854
19.6737,-177.82153
20.5542,-177.57149
20.3533,-177.95127
20.534,-177.59527
20.3986,-177.60566
20.6631,-177.59267
21.1663,-177.45215
21.5771,-177.44102
22.0373,-177.81472
22.1983,-177.75199
22.2315,-177.67902
22.1716,-177.30101
22.2421,-177.26527
22.6903,-177.42994
22.9219,-177.61085
23.373,-178.03121
23.1742,-177.60025
22.4487,-177.38431
22.0814,-177.26523
22.0266,-177.20286
22.2366,-177.36983
21.0717,-179.07948
22.3609,-176.70172
23.3358,-176.17737
22.8442,-177.32568
20.8123,-179.35376
22.096,-177.44394
22.2207,-179.82157
21.8976,-177.09597
21.7071,-177.43822
21.7653,-176.47496
21.5414,-179.07678
22.4996,-177.64781
22.3483,-178.1098
22.0658,-178.3779
21.6281,-176.63451
21.3391,-177.33328
21.686,-177.53926
21.3791,-177.6599
22.2066,-177.49276
22.6004,-178.03769
22.5426,-176.92334
22.1553,-177.81955
21.9703,-177.69683
21.9408,-177.19978
22.0725,-177.2441
21.957,-177.50375
21.9192,-177.20284
22.0765,-177.4955
22.0929,-178.0764
22.289,-177.44679
22.3751,-177.30998
22.0919,-177.73951
22.0462,-177.6186
22.3483,-177.41845
21.908,-177.80501
21.7502,-177.39845
21.7488,-177.32165
22.1326,-177.7594
22.2318,-177.87985
22.1707,-177.37849
22.0789,-177.54481
22.2207,-177.61071
22.0514,-177.38709
22.2225,-177.73702
22.3059,-177.5503
22.2287,-177.48999
21.7735,-177.52009
22.0508,-178.07004
21.9788,-177.501
21.9929,-177.68154
21.8929,-177.57441
21.8126,-177.28007
22.0677,-177.69177
21.9561,-177.4411
22.1836,-177.43267
22.3116,-177.30402
22.3501,-177.74705
22.3474,-177.55842
22.1233,-177.81714
22.0578,-177.61068
21.935,-177.42978
21.902,-177.44108
21.9343,-177.4439
22.0627,-177.45512
22.4854,-177.85865
22.2695,-177.43552
22.0805,-177.88448
22.0298,-177.31287
22.1022,-177.74451
22.1635,-177.42127
22.2455,-177.31291
21.9269,-177.70187
21.8576,-177.39847
21.7832,-177.44948
21.9404,-177.80744
22.4585,-177.54489
22.0819,-177.87278
22.1417,-177.56377
21.6788,-177.64973
21.8587,-177.4467
22.1617,-177.43549
21.9824,-177.6764
21.9883,-177.44392
22.0742,-177.44674
22.0514,-177.38709
22.0034,-177.68666
21.9238,-177.43827
21.6893,-177.6917
22.1179,-177.44113
22.1067,-177.3727
22.1122,-177.61069
22.0061,-177.80015
21.8734,-177.68919
21.7842,-177.51193
21.899,-177.25316
21.9798,-177.63948
22.0979,-177.56912
22.0431,-177.50651
22.0215,-177.43263
22.0537,-177.43547
22.1846,-177.49553
22.2724,-177.62391
22.045,-177.6317
22.1755,-177.69179
22.253,-177.81475
22.0716,-177.86807
21.635,-177.69169
21.7558,-177.80983
21.5157,-177.6368
21.7949,-177.50372
22.127,-177.38424
22.2233,-177.45516
22.2671,-177.44958
22.2411,-177.20291
22.1096,-177.56107
21.9275,-177.6892
21.6901,-177.75438
21.9088,-177.86804
21.547,-177.62638
21.6052,-177.99184
21.547,-177.62638
21.7876,-177.74944
21.6762,-177.51191
22.3233,-177.43553
22.2592,-177.56915
22.3791,-177.56113
22.357,-177.56381
21.9598,-177.69175
22.1179,-177.44113
21.8938,-177.63687
22.1468,-177.25623
21.9599,-177.76673
22.1214,-177.55297
22.124,-177.60271
21.9606,-177.67897
21.7607,-177.3899
22.089,-177.7643
22.2714,-177.5611
22.4875,-177.62395
22.5584,-177.6028
22.2475,-177.43834
22.138,-177.45235
22.3741,-177.44961
22.5767,-177.61343
23.0486,-177.46208
22.7464,-178.09285
22.2437,-177.67128
21.4333,-177.83373
21.1612,-177.4743
20.6291,-177.17118
21.1804,-177.58223
21.1339,-177.5118
21.2493,-178.01165
20.7968,-177.75669
20.6971,-177.51172
20.1431,-177.58204
20.3677,-177.85001
20.6088,-177.59266
20.9828,-177.81694
20.5963,-177.62882
19.8964,-177.88413
19.6345,-177.54387
19.3833,-177.84986
19.3676,-177.65189
18.6669,-178.03505
17.9995,-178.15852
17.0261,-178.06429
16.773,-177.89297
15.7676,-177.7282
15.8377,-177.60555
15.8989,-178.19364
16.2381,-178.30222
16.1258,-178.5574
15.8736,-178.02235
14.6928,-178.15065
14.3934,-177.60285
13.805,-178.10454
12.9317,-178.81751
12.7145,-178.33767
12.209,-178.72086
11.6724,-178.16013
11.3301,-178.59317
11.1466,-178.29924
11.0431,-177.95339
11.0975,-177.93202
10.784,-178.47961
10.6132,-178.4796
10.127,-178.71943
9.5284,-178.82603
9.22944,-178.64941
8.50106,-178.9502
8.07933,-178.66747
